295.1919,640.8562
297.1204,573.1373
299.0488,501.897
300.9773,422.8537
302.9058,357.0145
304.8342,307.9592
306.7627,273.5014
308.6912,249.3576
310.6196,239.5907
312.5481,235.2948
314.4766,232.376
316.405,230.2791
318.3335,231.9223
320.262,235.6319
322.1904,243.3773
324.1189,260.8437
326.0474,299.079
327.9758,335.1791
329.9043,367.4059
331.8328,398.2125
333.7612,416.3282
335.6897,405.6603
337.6182,380.5168
339.5467,351.3157
341.4751,315.8508
343.4036,278.198
345.3321,247.6672
347.2605,224.448
349.189,208.0788
351.1175,199.0247
353.0459,194.8745
354.9744,195.6266
356.9029,201.334
358.8313,205.5657
360.7598,203.8121
362.6883,198.3258
364.6167,190.4753
366.5452,176.8563
368.4737,162.755
370.4021,152.173
372.3306,145.0204
374.2591,139.9644
376.1875,138.0282
378.116,137.6656
380.0445,137.2699
381.9729,136.1405
383.9014,136.4139
385.8299,137.7238
387.7583,140.6411
389.6868,147.1685
391.6153,158.0517
393.5437,172.021
395.4722,191.9454
397.4007,216.7806
399.3291,238.3911
401.2576,257.7267
403.1861,273.7588
405.1145,281.237
407.043,272.937
408.9715,259.3872
410.8999,240.0887
412.8284,216.333
414.7569,190.9111
416.6853,169.2976
418.6138,151.7179
420.5423,137.565
422.4707,126.7249
424.3992,119.2449
426.3277,116.2394
428.2561,115.76
430.1846,116.3264
432.1131,118.7783
434.0415,120.1516
435.97,118.5216
437.8985,116.2614
439.8269,116.7287
441.7554,118.5496
443.6839,126.1166
445.6123,141.1588
447.5408,164.3678
449.4693,189.295
451.3977,222.4345
453.3262,255.5183
455.2547,284.1628
457.1831,307.5559
459.1116,323.8441
461.0401,323.8446
462.9685,309.3278
464.897,286.3143
466.8255,259.3377
468.7539,230.1678
470.6824,202.367
472.6109,178.7748
474.5393,161.2294
476.4678,148.4369
478.3963,138.9524
480.3247,132.5128
482.2532,128.194
484.1817,126.4083
486.1101,128.1911
488.0386,131.0871
489.9671,133.4054
491.8955,135.1626
493.824,136.3511
495.7525,135.8269
497.6809,134.2489
499.6094,133.0951
501.5379,132.1489
503.4663,133.0699
505.3948,135.4961
507.3233,140.8253
509.2517,152.0224
511.1802,171.9831
513.1086,195.523
515.0371,220.9669
516.9656,251.3687
518.894,276.7812
520.8225,292.3804
522.751,296.9428
524.6794,292.4033
526.6079,274.747
528.5364,249.8937
530.4648,222.2833
532.3933,198.313
534.3218,178.8464
536.2502,164.409
538.1787,154.9972
540.1072,151.6277
542.0356,152.4424
543.9641,156.3996
545.8926,165.3233
547.821,174.5878
549.7495,182.6575
551.678,185.9072
553.6064,187.8072
555.5349,189.6353
557.4634,190.2975
559.3918,188.7432
561.3203,185.6944
563.2488,181.3599
565.1772,174.547
567.1057,165.0658
569.0342,153.6869
570.9626,142.4667
572.8911,132.1274
574.8196,122.6995
576.748,114.7024
578.6765,108.4908
580.605,103.8772
582.5335,99.96746
584.462,96.85706
586.3904,94.24238
588.3189,91.88851
590.2474,89.79766
592.1758,88.07551
594.1043,86.76656
596.0328,85.9936
597.9612,85.35351
599.8897,84.54173
601.8182,83.84305
603.7466,83.61172
605.6751,83.98801
607.6036,84.54553
609.532,85.00706
611.4605,85.44807
613.389,86.10783
615.3174,87.83877
617.2459,89.31895
619.1744,90.05864
621.1028,90.03443
623.0313,90.02073
624.9598,90.51006
626.8882,91.60151
628.8167,93.42281
630.7452,95.52528
632.6736,97.48215
634.6021,99.31818
636.5306,101.232
638.459,103.6452
640.3875,106.0964
642.316,107.5719
644.2444,107.944
646.1729,107.6685
648.1014,106.9288
650.0298,105.0343
651.9583,102.4552
653.8868,98.91649
655.8152,96.0782
657.7437,93.86603
659.6722,92.08287
661.6006,90.77982
663.5291,89.98253
665.4576,89.11322
667.386,87.70433
669.3145,86.11578
671.243,85.34351
673.1714,86.46137
675.0999,87.69997
677.0284,88.16412
678.9568,87.26317
680.8853,86.7423
682.8138,86.74839
684.7422,87.17147
686.6707,87.92427
688.5992,88.9874
690.5276,89.62299
692.4561,89.34103
694.3846,88.98089
696.313,89.15747
698.2415,90.05049
700.17,90.40767
702.0984,89.52997
704.0269,88.34528
705.9554,87.70544
707.8839,87.75865
709.8123,87.9478
711.7408,88.3528
713.6693,88.9082
715.5977,89.28172
717.5262,89.37663
719.4547,89.62504
721.3831,90.3668
723.3116,91.28433
725.2401,91.86249
727.1685,91.70255
729.097,91.65139
731.0255,91.98978
732.9539,92.66718
734.8824,93.05935
736.8109,93.00035
738.7393,92.92994
740.6678,92.96116
742.5963,93.04869
744.5247,93.42509
746.4532,94.5027
748.3817,95.45802
750.3101,95.98616
752.2386,96.07935
754.1671,96.21285
756.0955,96.34259
758.024,96.65428
759.9525,97.26177
761.8809,98.11181
763.8094,98.92474
765.7379,99.4885
767.6663,100.2479
769.5948,101.6079
771.5233,103.2857
773.4517,104.3061
775.3802,104.301
777.3087,104.1382
779.2371,104.0997
781.1656,104.1935
783.0941,104.3882
785.0225,104.4993
786.951,104.9221
788.8795,106.0031
790.8079,107.5901
792.7364,108.9098
794.6649,109.6238
796.5933,110.4988
798.5218,111.8251
800.4503,113.7589
802.3787,115.836
804.3072,117.7876
806.2357,120.0823
808.1641,123.0603
810.0926,126.6816
812.0211,130.3871
813.9495,133.8512
815.878,138.1632
817.8065,143.7559
819.7349,150.3889
821.6634,157.2752
823.5919,163.7206
825.5203,171.0418
827.4488,179.3345
829.3773,189.0204
831.3057,200.6248
833.2342,213.5387
835.1627,230.0035
837.0911,250.1395
839.0196,276.1487
840.9481,302.5538
842.8765,339.9388
844.805,378.6574
846.7335,420.4544
848.6619,462.1664
850.5904,497.5849
852.5189,529.1638
854.4473,550.4099
856.3758,557.604
858.3043,554.0923
860.2327,540.6064
862.1612,512.0572
864.0897,479.8865
866.0181,443.0904
867.9466,404.278
869.8751,372.3083
871.8035,347.1048
873.732,326.8
875.6605,311.3607
877.5889,301.1091
879.5174,295.6591
881.4459,295.6882
883.3743,299.4178
885.3028,306.761
887.2313,316.958
889.1597,328.4892
891.0882,341.4959
893.0167,358.2399
894.9451,377.8002
896.8736,402.4814
898.8021,435.2538
900.7305,475.2987
902.659,518.5303
904.5875,561.527
906.5159,610.8729
908.4444,667.9416
910.3729,734.7624
912.3013,812.551
914.2298,903.1852
916.1583,999.8517
918.0867,1106.779
920.0152,1219.034
921.9437,1316.98
923.8721,1405.438
925.8006,1469.28
927.7291,1495.78
929.6575,1491.128
931.586,1453.036
933.5145,1375.878
935.4429,1278.588
937.3714,1169.702
939.2999,1052.198
941.2283,939.9127
943.1568,831.9432
945.0853,733.084
947.0137,644.2305
948.9422,566.5772
950.8707,501.1503
952.7991,448.7477
954.7276,403.1942
956.6561,363.6122
958.5845,330.8077
960.513,301.9488
962.4415,277.3887
964.3699,256.32
966.2984,238.9727
968.2269,225.1332
970.1553,213.9369
972.0838,204.607
974.0123,196.4166
975.9407,189.1499
977.8692,183.4425
979.7977,180.149
981.7261,178.0975
983.6546,176.0804
985.5831,174.0053
987.5115,173.362
989.44,174.7135
991.3685,176.5633
993.2969,179.0471
995.2254,183.1769
997.1539,189.32
999.0823,196.6295
1001.011,204.6087
1002.939,215.8152
1004.868,229.3877
1006.796,241.1204
1008.725,250.0854
1010.653,256.5068
1012.582,257.0866
1014.51,252.6
1016.439,244.406
1018.367,231.5118
1020.295,216.4298
1022.224,202.519
1024.152,189.0535
1026.081,176.5668
1028.009,165.5593
1029.938,156.7181
1031.866,150.1183
1033.795,145.3845
1035.723,141.7937
1037.652,139.416
1039.58,137.418
1041.509,135.045
1043.437,132.6034
1045.365,130.0619
1047.294,127.4366
1049.222,125.6087
1051.151,124.9556
1053.079,124.8903
1055.008,124.0849
1056.936,123.0751
1058.865,122.2449
1060.793,121.4552
1062.722,120.5105
1064.65,119.9468
1066.579,119.7433
1068.507,119.0696
1070.436,117.7807
1072.364,116.5577
1074.292,115.9377
1076.221,115.3984
1078.15,114.476
1080.078,114.2743
1082.006,114.6801
1083.935,115.1485
1085.863,114.953
1087.792,115.2743
1089.72,115.7666
1091.649,115.8768
1093.577,115.6076
1095.506,115.2614
1097.434,115.1799
1099.363,115.9475
1101.291,116.7379
1103.22,116.6972
1105.148,116.2448
1107.077,116.1241
1109.005,116.2763
1110.933,116.4688
1112.862,116.4191
1114.79,116.0653
1116.719,115.9233
1118.647,116.6436
1120.576,117.0996
1122.504,116.669
1124.433,116.7015
1126.361,117.5198
1128.29,118.6082
1130.218,118.8685
1132.147,117.8396
1134.075,116.9549
1136.004,117.6515
1137.932,119.576
1139.86,121.576
1141.789,123.0236
1143.717,123.8688
1145.646,124.6753
1147.574,125.9103
1149.503,128.3172
1151.431,132.2203
1153.36,136.3415
1155.288,139.5077
1157.217,142.5056
1159.145,146.1955
1161.074,150.377
1163.002,153.8631
1164.931,156.2318
1166.859,156.4336
1168.787,154.523
1170.716,150.9269
1172.644,146.3727
1174.573,141.0549
1176.501,136.4656
1178.43,132.2776
1180.358,128.7015
1182.287,126.2721
1184.215,124.8397
1186.144,123.5717
1188.072,122.2858
1190.001,120.9481
1191.929,119.6682
1193.858,118.7786
1195.786,118.1943
1197.714,117.8046
1199.643,117.601
1201.571,117.8181
1203.5,117.9581
1205.428,117.8642
1207.357,117.8069
1209.285,117.7885
1211.214,117.4499
1213.142,117.2784
1215.071,118.0984
1216.999,119.3081
1218.928,120.0137
1220.856,120.1087
1222.785,120.3506
1224.713,121.1724
1226.641,121.5789
1228.57,120.967
1230.498,119.732
1232.427,119.069
1234.355,119.197
1236.284,119.8616
1238.212,121.1693
1240.141,122.2702
1242.069,122.5082
1243.998,122.1118
1245.926,122.4897
1247.855,124.4036
1249.783,125.755
1251.712,125.7197
1253.64,124.9227
1255.568,124.7368
1257.497,125.6086
1259.425,126.218
1261.354,125.9635
1263.282,125.6957
1265.211,125.857
1267.139,126.6111
1269.068,127.4941
1270.996,128.4637
1272.925,128.9326
1274.853,128.6467
1276.782,128.4743
1278.71,128.822
1280.639,129.6237
1282.567,130.0761
1284.495,129.5822
1286.424,129.4989
1288.352,130.7128
1290.281,132.5811
1292.209,133.863
1294.138,134.2785
1296.066,134.3837
1297.995,134.1813
1299.923,134.1693
1301.852,134.4635
1303.78,134.8423
1305.709,134.6377
1307.637,133.4988
1309.566,133.0513
1311.494,134.3857
1313.422,135.7784
1315.351,135.8929
1317.279,135.29
1319.208,135.2994
1321.136,136.2345
1323.065,137.071
1324.993,137.6166
1326.922,137.8127
1328.85,137.8488
1330.779,137.807
1332.707,137.9481
1334.636,138.4286
1336.564,138.6756
1338.493,138.2545
1340.421,137.6117
1342.349,137.6774
1344.278,138.7429
1346.206,139.6988
1348.135,140.8175
1350.063,141.4461
1351.992,140.9077
1353.92,139.9262
1355.849,139.8367
1357.777,140.7205
1359.706,141.3005
1361.634,140.8689
1363.563,140.6881
1365.491,141.7942
1367.42,143.661
1369.348,145.0174
1371.276,145.8172
1373.205,146.3179
1375.133,146.096
1377.062,145.9131
1378.99,146.5055
1380.919,147.7724
1382.847,148.6727
1384.776,149.0308
1386.704,149.2769
1388.633,149.369
1390.561,149.4814
1392.49,149.7217
1394.418,150.0821
1396.347,150.4805
1398.275,150.9048
1400.203,151.3639
1402.132,152.0549
1404.06,152.623
1405.989,152.4953
1407.917,151.8498
1409.846,152.1465
1411.774,154.1133
1413.703,155.4152
1415.631,154.6276
1417.56,153.4355
1419.488,153.4086
1421.417,154.3177
1423.345,154.5023
1425.274,153.1526
1427.202,152.66
1429.13,154.9088
1431.059,157.5286
1432.987,158.3781
1434.916,157.4704
1436.844,157.153
1438.773,157.9944
1440.701,158.5869
1442.63,158.4413
1444.558,158.1161
1446.487,158.2002
1448.415,158.0756
1450.344,157.8745
1452.272,158.1295
1454.201,157.7558
1456.129,157.8998
1458.057,158.3751
1459.986,159.195
1461.914,160.3509
1463.843,161.2862
1465.771,162.0713
1467.7,162.4775
1469.628,162.0235
1471.557,161.5281
1473.485,161.6474
1475.414,162.4394
1477.342,163.4227
1479.271,164.5512
1481.199,165.3279
1483.128,165.7031
1485.056,165.8319
1486.984,165.2937
1488.913,164.5849
1490.841,165.0239
1492.77,166.8993
1494.698,168.4879
1496.627,169.5482
1498.555,170.0519
1500.484,169.4521
1502.412,168.3632
1504.341,168.623
1506.269,170.6314
1508.198,172.1975
1510.126,172.7657
1512.055,173.1888
1513.983,174.0258
1515.911,174.7856
1517.84,174.4966
1519.768,172.5211
1521.697,171.9822
1523.625,174.5131
1525.554,176.5443
1527.482,176.9109
1529.411,176.6399
1531.339,176.6308
1533.268,176.7038
1535.196,177.4097
1537.125,180.2286
1539.053,181.856
1540.982,180.4658
1542.91,178.7429
1544.839,179.1316
1546.767,181.3513
1548.695,182.7487
1550.624,182.3665
1552.552,182.734
1554.481,185.0559
1556.409,187.4001
1558.338,188.742
1560.266,189.3532
1562.195,189.7306
1564.123,189.6972
1566.052,189.6342
1567.98,189.8098
1569.909,189.9055
1571.837,189.2955
1573.766,188.6527
1575.694,189.3536
1577.622,191.2611
1579.551,191.7587
1581.479,189.6338
1583.408,188.4462
1585.336,190.4154
1587.265,192.8239
1589.193,193.398
1591.122,192.8736
1593.05,193.206
1594.979,194.5696
1596.907,196.008
1598.836,197.529
1600.764,198.6943
1602.693,199.2309
1604.621,199.2893
1606.549,198.751
1608.478,197.7298
1610.406,197.8452
1612.335,200.0288
1614.263,201.311
1616.192,199.7153
1618.12,198.0439
1620.049,198.3176
1621.977,200.049
1623.906,201.5741
1625.834,202.7238
1627.763,204.1307
1629.691,206.3481
1631.62,208.1071
1633.548,208.5093
1635.476,208.4817
1637.405,209.2379
1639.333,210.7236
1641.262,211.4607
1643.19,210.8116
1645.119,210.9461
1647.047,213.0247
1648.976,215.2172
1650.904,216.7399
1652.833,217.6235
1654.761,217.7892
1656.69,217.036
1658.618,216.8422
1660.547,217.621
1662.475,218.5271
1664.403,219.1895
1666.332,220.0661
1668.26,221.9689
1670.189,224.5444
1672.117,225.4502
1674.046,223.7067
1675.974,223.2746
1677.903,225.8997
1679.831,228.1889
1681.76,228.7905
1683.688,228.5949
1685.617,228.5686
1687.545,228.7203
1689.474,228.8543
1691.402,228.8932
1693.33,229.2203
1695.259,229.9153
1697.187,230.9587
1699.116,232.6486
1701.044,234.5421
1702.973,236.0193
1704.901,237.0752
1706.83,237.4275
1708.758,236.2543
1710.687,235.8941
1712.615,237.4029
1714.544,239.0117
1716.472,239.4832
1718.401,239.5657
1720.329,240.9939
1722.257,241.3928
1724.186,241.5986
1726.114,243.4921
1728.043,242.5442
1729.971,244.4831
1731.9,246.6249
1733.828,247.3884
1735.757,247.2954
1737.685,247.3785
1739.614,247.6551
1741.542,248.0382
1743.471,248.7301
1745.399,249.2151
1747.328,248.6949
1749.256,248.7387
1751.184,250.8752
1753.113,253.9078
1755.041,255.1227
1756.97,254.3094
1758.898,255.0142
1760.827,258.5993
1762.755,260.8043
1764.684,258.9944
1766.612,257.3955
1768.541,258.8778
1770.469,261.6983
1772.398,262.7432
1774.326,262.1156
1776.255,262.4938
1778.183,264.3137
1780.111,266.2309
1782.04,268.1707
1783.968,269.7519
1785.897,270.5743
1787.825,271.0294
1789.754,271.6411
1791.682,272.3496
1793.611,272.6502
1795.539,272.289
1797.468,272.7263
1799.396,274.4451
1801.325,276.7258
1803.253,279.8286
1805.182,282.8708
1807.11,285.5012
1809.038,287.3974
1810.967,286.9963
1812.895,283.9097
1814.824,282.3978
1816.752,283.6326
1818.681,285.3089
1820.609,286.6283
1822.538,288.0387
1824.466,290.586
1826.395,293.2009
1828.323,293.1179
1830.252,290.3843
1832.18,289.6636
1834.109,292.0627
1836.037,294.3793
1837.965,296.1039
1839.894,297.2769
1841.822,297.5216
1843.751,297.4938
1845.679,298.0079
1847.608,299.0357
1849.536,300.1925
1851.465,301.3338
1853.393,303.1044
1855.322,307.063
1857.25,309.5142
1859.179,307.766
1861.107,305.7909
1863.036,307.0827
1864.964,310.1857
1866.892,311.7377
1868.821,311.4575
1870.749,312.1719
1872.678,314.757
1874.606,316.938
1876.535,318.6893
1878.463,319.9334
1880.392,320.4067
1882.32,320.5379
1884.249,320.5771
1886.177,320.5755
1888.106,320.6903
1890.034,320.6992
1891.963,322.3871
1893.891,327.3379
1895.819,330.5218
1897.748,329.5921
1899.676,328.1042
1901.605,327.4174
1903.533,327.5591
1905.462,328.8464
1907.39,330.9988
1909.319,332.998
1911.247,334.826
1913.176,335.8586
1915.104,335.458
1917.033,335.5468
1918.961,337.0399
1920.89,338.8638
1922.818,340.5873
1924.746,342.1287
1926.675,343.1204
1928.603,343.7601
1930.532,345.3033
1932.46,347.9754
1934.389,350.4883
1936.317,353.6761
1938.246,355.3102
1940.174,353.8783
1942.103,352.0746
1944.031,350.7961
1945.96,350.4634
1947.888,352.1494
1949.817,355.4408
1951.745,357.4643
1953.673,357.4628
1955.602,358.7401
1957.53,362.8653
1959.459,365.4861
1961.387,364.1425
1963.316,363.1922
1965.244,365.3192
1967.173,368.2235
1969.101,369.6007
1971.03,369.7929
1972.958,369.2523
1974.887,368.0085
1976.815,369.5843
1978.744,375.3571
1980.672,379.5983
1982.6,379.9092
1984.529,380.0853
1986.457,382.3321
1988.386,384.6132
1990.314,385.0428
1992.243,384.4279
1994.171,383.9383
1996.1,383.6513
1998.028,385.3318
1999.957,390.4659
2001.885,393.6233
2003.814,392.956
2005.742,392.7914
2007.671,394.6534
2009.599,396.5034
2011.527,396.356
2013.456,396.2486
2015.384,399.5936
2017.313,400.2452
2019.241,401.7212
2021.17,404.5996
2023.098,404.1823
2025.027,406.7455
2026.955,407.3757
2028.884,402.9775
2030.812,400.8354
2032.741,406.2286
2034.669,412.2301
2036.598,413.258
2038.526,412.4821
2040.454,414.4705
2042.383,418.558
2044.311,421.8429
2046.24,424.384
2048.168,425.326
2050.097,422.6408
2052.025,421.9157
2053.954,424.9202
2055.882,428.2695
2057.811,431.4576
2059.739,434.0203
2061.667,435.7484
2063.596,436.6868
2065.525,436.2797
2067.453,435.0013
2069.382,435.7204
2071.31,438.4771
2073.239,441.553
2075.167,444.9644
2077.095,447.605
2079.024,448.8461
2080.952,449.9267
2082.881,451.9912
2084.809,453.4224
2086.738,452.3168
2088.666,450.8305
2090.595,452.1782
2092.523,455.3154
2094.452,456.4492
2096.38,455.2755
2098.309,455.4622
2100.237,457.0956
2102.166,459.6616
2104.094,465.0356
2106.022,468.1799
2107.951,465.7116
2109.879,464.0258
2111.808,467.1632
2113.736,471.0841
2115.665,472.3167
2117.593,472.0983
2119.522,472.2164
2121.45,472.6782
2123.379,473.4581
2125.307,474.4879
2127.236,476.9858
2129.164,482.519
2131.093,485.6226
2133.021,483.3343
2134.949,481.822
2136.878,482.4029
2138.806,484.6375
2140.735,489.6469
2142.663,494.8571
2144.592,497.9909
2146.52,499.2049
2148.449,497.7358
2150.377,494.4206
2152.306,495.4651
2154.234,501.2373
2156.163,505.1403
2158.091,506.1248
2160.02,507.1166
2161.948,509.3114
2163.876,510.3551
2165.805,507.0746
2167.733,505.3654
2169.662,510.4066
2171.59,516.5072
2173.519,517.5364
2175.447,516.43
2177.376,518.5612
2179.304,523.3705
2181.233,527.6382
2183.161,531.3468
2185.09,533.9264
2187.018,535.2114
2188.947,535.6497
2190.875,534.8954
2192.803,534.4849
2194.732,534.5456
2196.66,535.6948
2198.589,539.4934
2200.517,543.0758
2202.446,544.2889
2204.374,544.4098
2206.303,544.2856
2208.231,544.4242
2210.16,546.3549
2212.088,549.8691
2214.017,552.8365
2215.945,555.2994
2217.874,556.4606
2219.802,555.7529
2221.73,557.0099
2223.659,561.9032
2225.587,565.8337
2227.516,566.8846
2229.444,567.4075
2231.373,567.7725
2233.301,568.5974
2235.23,570.8365
2237.158,573.3307
2239.087,574.1531
2241.015,574.6986
2242.944,578.4303
2244.872,584.4913
2246.801,587.662
2248.729,588.0614
2250.657,588.6135
2252.586,589.5365
2254.514,589.526
2256.443,586.9918
2258.371,588.0266
2260.3,597.8429
2262.228,605.3835
2264.157,606.8202
2266.085,606.6216
2268.014,605.7235
2269.942,605.2758
2271.871,606.1725
2273.799,608.0116
2275.728,611.1388
2277.656,614.4603
2279.584,615.246
2281.513,614.2781
2283.441,614.1028
2285.37,614.7945
2287.298,618.3795
2289.227,626.4643
2291.155,631.2367
2293.084,629.7486
2295.012,629.6468
2296.941,631.9138
2298.869,634.52
2300.798,637.5995
2302.726,640.1341
2304.655,640.2008
2306.583,641.7287
2308.511,650.3159
2310.44,658.1754
2312.368,656.2421
2314.297,650.8812
2316.225,651.1862
2318.154,655.194
2320.082,657.9842
2322.011,659.8053
2323.939,662.5673
2325.868,666.2905
2327.796,670.4548
2329.725,675.33
2331.653,676.4041
2333.582,671.7639
2335.51,670.3429
2337.438,675.4449
2339.367,680.063
2341.295,682.235
2343.224,684.0231
2345.152,685.9772
2347.081,687.917
2349.009,689.412
2350.938,691.3565
2352.866,695.7024
2354.795,699.577
2356.723,699.0114
2358.652,696.9109
2360.58,696.7497
2362.509,698.5703
2364.437,704.1972
2366.365,703.2203
2368.294,713.1865
2370.222,706.326
2372.151,704.9258
2374.079,709.7858
2376.008,714.4818
2377.936,719.0553
2379.865,720.8695
2381.793,718.315
2383.722,717.9384
2385.65,722.1707
2387.579,726.9921
2389.507,732.5927
2391.436,736.7404
2393.364,737.5358
2395.292,738.0539
2397.221,739.3649
2399.149,741.3402
2401.078,743.6855
2403.006,746.816
2404.935,752.2168
2406.863,757.7455
2408.792,759.9877
2410.72,764.336
2412.649,767.3851
2414.577,769.4923
2416.506,772.2928
2418.434,772.9336
2420.363,773.5677
2422.291,774.1362
2424.219,773.7068
2426.148,772.2004
2428.076,773.5702
2430.005,779.0641
2431.933,782.6009
2433.862,782.673
2435.79,782.752
2437.719,782.8621
2439.647,783.2925
2441.576,783.0669
2443.504,785.2105
2445.433,792.4777
2447.361,798.1458
2449.29,797.6978
2451.218,797.4385
2453.146,801.4503
2455.075,805.5523
2457.003,806.4196
2458.932,806.9918
2460.86,810.2084
2462.789,813.9106
2464.717,815.6432
2466.646,816.644
2468.574,817.8008
2470.503,819.8442
2472.431,825.1831
2474.36,832.0348
2476.288,835.7702
2478.217,836.8531
2480.145,836.8867
2482.073,836.0062
2484.002,835.9928
2485.93,836.9121
2487.859,840.5542
2489.787,846.9373
2491.716,851.9905
2493.644,855.2048
2495.573,858.3284
2497.501,862.1427
2499.43,864.4816
2501.358,864.6141
2503.287,866.1029
2505.215,870.2214
2507.144,872.2642
2509.072,869.6547
2511,868.8085
2512.929,873.0974
2514.857,876.6261
2516.786,876.9816
2518.714,877.7327
2520.643,878.7512
2522.571,882.6955
2524.5,893.6385
2526.428,903.0913
2528.357,905.233
2530.285,906.026
2532.214,909.0133
2534.142,912.1683
2536.071,913.5951
2537.999,914.8218
2539.927,918.0257
2541.856,921.1299
2543.784,921.1175
2545.713,920.6011
2547.641,923.4837
2549.57,927.0246
2551.498,925.6176
2553.427,929.3237
2555.355,926.6038
2557.284,933.9882
2559.212,939.4787
2561.141,943.0223
2563.069,943.0055
2564.998,946.8813
2566.926,948.495
2568.854,950.1364
2570.783,953.1703
2572.711,953.5
2574.64,956.8197
2576.568,962.9725
2578.497,969.5947
2580.425,976.4108
2582.354,979.8071
2584.282,979.6243
2586.211,980.8345
2588.139,984.0121
2590.068,986.3278
2591.996,987.6766
2593.925,988.4318
2595.853,988.36
2597.781,990.306
2599.71,994.8784
2601.638,997.8773
2603.567,997.646
2605.495,999.5747
2607.424,1005.924
2609.352,1010.091
2611.281,1010.736
2613.209,1013.907
2615.138,1021.604
2617.066,1027.19
2618.995,1028.875
2620.923,1030.079
2622.852,1030.555
2624.78,1032.073
2626.708,1034.841
2628.637,1038.31
2630.565,1043.019
2632.494,1046.278
2634.422,1046.161
2636.351,1047.534
2638.279,1053.295
2640.208,1058.437
2642.136,1061.712
2644.065,1064.201
2645.993,1065.69
2647.922,1067.145
2649.85,1068.486
2651.779,1070.594
2653.707,1074.116
2655.635,1078.078
2657.564,1083.196
2659.492,1087.209
2661.421,1089.529
2663.349,1090.463
2665.278,1088.223
2667.206,1088.221
2669.135,1094.959
2671.063,1101.147
2672.992,1103.366
2674.92,1105.036
2676.849,1107.123
2678.777,1109.403
2680.706,1111.209
2682.634,1114.268
2684.563,1121.102
2686.491,1126.993
2688.419,1129.204
2690.348,1130.986
2692.276,1133.145
2694.205,1136.135
2696.133,1141.564
2698.062,1145.118
2699.99,1140.607
2701.919,1139.61
2703.847,1151.439
2705.776,1162.308
2707.704,1166.749
2709.633,1168.093
2711.561,1165.157
2713.49,1163.952
2715.418,1168.471
2717.346,1173.608
2719.275,1177.22
2721.203,1180.462
2723.132,1183.52
2725.06,1186.474
2726.989,1188.948
2728.917,1192.206
2730.846,1199.544
2732.774,1203.848
2734.703,1198.653
2736.631,1196.297
2738.56,1201.792
2740.488,1208.194
2742.417,1213.882
2744.345,1218.201
2746.273,1219.279
2748.202,1221.339
2750.13,1226.722
2752.059,1231.321
2753.987,1233.493
2755.916,1236.902
2757.844,1244.393
2759.773,1249.339
2761.701,1247.562
2763.63,1246.909
2765.558,1249.391
2767.487,1251.526
2769.415,1251.669
2771.344,1255.137
2773.272,1257.984
2775.2,1261.141
2777.129,1268.256
2779.057,1269.19
2780.986,1280.001
2782.914,1284.719
2784.843,1279.203
2786.771,1278.534
2788.7,1287.207
2790.628,1294.723
2792.557,1299.594
2794.485,1305.233
2796.414,1311.982
2798.342,1315.338
2800.271,1314.314
2802.199,1314.78
2804.127,1317.43
2806.056,1321.425
2807.984,1322.897
2809.913,1325.407
2811.841,1328.529
2813.77,1329.745
2815.698,1333.595
2817.627,1337.35
2819.555,1340.923
